Kreis-Id,NDVI
8426,0.0162022581599416
8426,0.0504779475656773
8426,0.0711736648334241
8426,0.0113721365939969
8416,0.24927670143825
8417,0.3193890008368497
8416,0.1284267797508447
8416,0.2856774187608104
8417,0.2169751153292704
8416,0.0906502657544955
8417,0.0810771906801599
8417,0.1888269151486029
8215,0.0840790599763281
8236,0.3173736251092128
8216,0.5483733297817414
8235,0.0621047920008568
8236,0.0683836829520162
8235,0.6875958104401969
8216,0.0113746331099617
8216,0.2623703057187851
8215,0.4641115727644433
8236,0.5317104475473152
8215,0.4412548975703134
8235,0.3919039063588161
8118,0.3804747287269414
8118,0.0131595560408659
8118,0.104651540891071
8128,0.0546956322006609
8128,0.0468933386670576
8128,0.1021363474543009
8128,0.0584303968018517
8415,0.2264405218279324
8415,0.0356624358669411
8415,0.0116236851105723
8226,0.3808190136330887
8317,0.0111186429769853
8317,0.5406718718395868
8416,0.4900763380465032
8416,0.0189071532538743
8115,0.0206281772556104
8416,0.0117300804280252
8115,0.5054663071081396
8115,0.0100626045630549
8416,0.4776509371854378
8115,0.4585207389503204
8115,0.072465916628661
8417,0.1681582600411761
8417,0.5631093146184596
8416,0.1086151860146518
8117,0.3591577612001972
8135,0.4419769731133218
8135,0.0739058112904579
8135,0.0505442627338946
8117,0.0990766340507219
8136,0.0895185056935375
8136,0.0055301459244004
8117,0.0403615890728956
8136,0.2450129221781285
8127,0.0241762685176989
8127,0.3336270049775213
8119,0.0544861763739454
8136,0.5964266715215404
8119,0.2132303479410214
8136,0.3260530689103515
8119,0.4870280154310692
8136,0.1096663564188325
8136,0.386914684202464
8316,0.1097765214152764
8325,0.3857150779995781
8325,0.1162400703613918
8315,0.2040518354629146
8325,0.3657791110270693
8315,0.2677777054846676
8315,0.1760946245734263
8315,0.2014202557022731
8325,0.2354315602426231
8326,0.4898221056987163
8326,0.0175177978625654
8326,0.0371381037305044
8317,0.0432337507749949
8326,0.1713405310216723
8326,0.0709255507534224
8426,0.1077304424620801
8426,0.1614714407878162
8426,0.1573405921195401
8426,0.0764765463271986
8417,0.1224479568333414
8417,0.0729807511562024
8327,0.1051236424543091
8327,0.2727162651749474
8327,0.0765466217952675
8417,0.2895114073594512
8335,0.2983487291347176
8437,0.0461562672084936
8335,0.0346174032442478
8335,0.0511705437140304
8437,0.5715718317888232
8437,0.064010363349171
8317,0.3912184454740755
8317,0.4199511548446541
